Date,country,Event,calender,Survey,Actual,Prior,Revised,Relevance,Ticker
2016/10/26 20:30,US,批发库存月环比,Sep P,0.10%,0.20%,-0.20%,-0.10%,81.8182,MWINCHNG Index
2016/11/9 23:00,US,批发库存月环比,Sep F,0.20%,0.10%,0.20%,--,81.8182,MWINCHNG Index
2016/11/25 21:30,US,批发库存月环比,Oct P,0.20%,-0.40%,0.10%,0.10%,81.8182,MWINCHNG Index
2016/12/9 23:00,US,批发库存月环比,Oct F,-0.40%,-0.40%,-0.40%,--,81.8182,MWINCHNG Index
2016/12/29 21:30,US,批发库存月环比,Nov P,0.20%,0.90%,-0.40%,-0.20%,81.8182,MWINCHNG Index
2017/1/10 23:00,US,批发库存月环比,Nov F,0.90%,1.00%,0.90%,1.10%,81.8182,MWINCHNG Index
2017/1/26 21:30,US,批发库存月环比,Dec P,0.10%,1.00%,1.00%,--,81.8182,MWINCHNG Index
2017/2/9 23:00,US,批发库存月环比,Dec F,1.00%,1.00%,1.00%,0.80%,81.8182,MWINCHNG Index
2017/2/28 21:30,US,批发库存月环比,Jan P,0.40%,-0.10%,1.00%,0.90%,81.8182,MWINCHNG Index
2017/3/8 23:00,US,批发库存月环比,Jan F,-0.10%,-0.20%,-0.10%,-0.20%,81.8182,MWINCHNG Index
2017/3/28 20:30,US,批发库存月环比,Feb P,0.20%,0.40%,-0.20%,-0.30%,81.8182,MWINCHNG Index
2017/4/7 22:00,US,批发库存月环比,Feb F,0.40%,0.40%,0.40%,0.20%,81.8182,MWINCHNG Index
2017/4/27 20:30,US,批发库存月环比,Mar P,0.20%,-0.10%,0.40%,0.20%,81.8182,MWINCHNG Index
2017/5/9 22:00,US,批发库存月环比,Mar F,--,--,-0.10%,--,81.8182,MWINCHNG Index
2017/5/25 20:30,US,批发库存月环比,Apr P,--,--,--,--,81.8182,MWINCHNG Index
2017/6/9 22:00,US,批发库存月环比,Apr F,--,--,--,--,81.8182,MWINCHNG Index
2017/6/28 20:30,US,批发库存月环比,May P,--,--,--,--,81.8182,MWINCHNG Index
2007/1/18 21:30,US,新宅开工指数,Dec,1.57E+06,1.64E+06,1.59E+06,1.57E+06,90.1515,NHSPSTOT Index
2007/2/16 21:30,US,新宅开工指数,Jan,1.60E+06,1.41E+06,1.64E+06,1.65E+06,90.1515,NHSPSTOT Index
2007/3/20 20:30,US,新宅开工指数,Feb,1.45E+06,1.53E+06,1.41E+06,1.41E+06,90.1515,NHSPSTOT Index
2007/4/17 20:30,US,新宅开工指数,Mar,1.49E+06,1.52E+06,1.53E+06,1.48E+06,90.1515,NHSPSTOT Index
2007/5/16 20:30,US,新宅开工指数,Apr,1.48E+06,1.53E+06,1.52E+06,1.50E+06,90.1515,NHSPSTOT Index
2007/6/19 20:30,US,新宅开工指数,May,1.47E+06,1.47E+06,1.53E+06,1.49E+06,90.1515,NHSPSTOT Index
2007/7/18 20:30,US,新宅开工指数,Jun,1.45E+06,1.47E+06,1.47E+06,1.42E+06,90.1515,NHSPSTOT Index
2007/8/16 20:30,US,新宅开工指数,Jul,1.40E+06,1.38E+06,1.47E+06,1.45E+06,90.1515,NHSPSTOT Index
2007/9/19 20:30,US,新宅开工指数,Aug,1.35E+06,1.33E+06,1.38E+06,1.35E+06,90.1515,NHSPSTOT Index
2007/10/17 20:30,US,新宅开工指数,Sep,1.28E+06,1.19E+06,1.33E+06,1.33E+06,90.1515,NHSPSTOT Index
2007/11/20 21:30,US,新宅开工指数,Oct,1.17E+06,1.23E+06,1.19E+06,1.18E+06,90.1515,NHSPSTOT Index
2007/12/18 21:30,US,新宅开工指数,Nov,1.18E+06,1.19E+06,1.23E+06,1.26E+06,90.1515,NHSPSTOT Index
2008/1/17 21:30,US,新宅开工指数,Dec,1.15E+06,1.01E+06,1.19E+06,1.20E+06,90.1515,NHSPSTOT Index
2008/2/20 21:30,US,新宅开工指数,Jan,1.01E+06,1.01E+06,1.01E+06,1.04E+06,90.1515,NHSPSTOT Index
2008/3/18 20:30,US,新宅开工指数,Feb,995000,1.07E+06,1.01E+06,1.08E+06,90.1515,NHSPSTOT Index
2008/4/16 20:30,US,新宅开工指数,Mar,1.01E+06,947000,1.07E+06,1.10E+06,90.1515,NHSPSTOT Index
2008/5/16 20:30,US,新宅开工指数,Apr,939000,1.03E+06,947000,1.01E+06,90.1515,NHSPSTOT Index
2008/6/17 20:30,US,新宅开工指数,May,980000,975000,1.03E+06,1.01E+06,90.1515,NHSPSTOT Index
2008/7/17 20:30,US,新宅开工指数,Jun,960000,1.07E+06,975000,973000,90.1515,NHSPSTOT Index
2008/8/19 20:30,US,新宅开工指数,Jul,960000,965000,1.07E+06,1.05E+06,90.1515,NHSPSTOT Index
2008/9/17 20:30,US,新宅开工指数,Aug,950000,895000,965000,923000,90.1515,NHSPSTOT Index
2008/10/17 20:30,US,新宅开工指数,Sep,872000,817000,895000,844000,90.1515,NHSPSTOT Index
2008/11/19 21:30,US,新宅开工指数,Oct,780000,791000,817000,820000,90.1515,NHSPSTOT Index
2008/12/16 21:30,US,新宅开工指数,Nov,736000,625000,791000,777000,90.1515,NHSPSTOT Index
2009/1/22 21:30,US,新宅开工指数,Dec,605000,550000,625000,652000,90.1515,NHSPSTOT Index
2009/2/18 21:30,US,新宅开工指数,Jan,529000,466000,550000,560000,90.1515,NHSPSTOT Index
2009/3/17 20:30,US,新宅开工指数,Feb,450000,583000,466000,490000,90.1515,NHSPSTOT Index
2009/4/16 20:30,US,新宅开工指数,Mar,540000,510000,583000,582000,90.1515,NHSPSTOT Index
2009/5/19 20:30,US,新宅开工指数,Apr,520000,458000,510000,505000,90.1515,NHSPSTOT Index
2009/6/16 20:30,US,新宅开工指数,May,485000,532000,458000,478000,90.1515,NHSPSTOT Index
2009/7/17 20:30,US,新宅开工指数,Jun,530000,582000,532000,540000,90.1515,NHSPSTOT Index
2009/8/18 20:30,US,新宅开工指数,Jul,599000,581000,582000,585000,90.1515,NHSPSTOT Index
2009/9/17 20:30,US,新宅开工指数,Aug,598000,598000,581000,594000,90.1515,NHSPSTOT Index
2009/10/20 20:30,US,新宅开工指数,Sep,610000,590000,598000,587000,90.1515,NHSPSTOT Index
2009/11/18 21:30,US,新宅开工指数,Oct,600000,529000,590000,585000,90.1515,NHSPSTOT Index
2009/12/16 21:30,US,新宅开工指数,Nov,574000,574000,529000,534000,90.1515,NHSPSTOT Index
2010/1/20 21:30,US,新宅开工指数,Dec,572000,557000,574000,588000,90.1515,NHSPSTOT Index
2010/2/17 21:30,US,新宅开工指数,Jan,580000,591000,557000,581000,90.1515,NHSPSTOT Index
2010/3/16 20:30,US,新宅开工指数,Feb,570000,575000,591000,614000,90.1515,NHSPSTOT Index
2010/4/16 20:30,US,新宅开工指数,Mar,610000,626000,575000,604000,90.1515,NHSPSTOT Index
2010/5/18 20:30,US,新宅开工指数,Apr,650000,672000,626000,636000,90.1515,NHSPSTOT Index
2010/6/16 20:30,US,新宅开工指数,May,648000,593000,672000,687000,90.1515,NHSPSTOT Index
2010/7/20 20:30,US,新宅开工指数,Jun,577000,549000,593000,583000,90.1515,NHSPSTOT Index
2010/8/17 20:30,US,新宅开工指数,Jul,560000,546000,549000,536000,90.1515,NHSPSTOT Index
2010/9/21 20:30,US,新宅开工指数,Aug,550000,598000,546000,546000,90.1515,NHSPSTOT Index
2010/10/19 20:30,US,新宅开工指数,Sep,580000,610000,598000,599000,90.1515,NHSPSTOT Index
2010/11/17 21:30,US,新宅开工指数,Oct,598000,519000,610000,594000,90.1515,NHSPSTOT Index
2010/12/16 21:30,US,新宅开工指数,Nov,550000,555000,519000,543000,90.1515,NHSPSTOT Index
2011/1/19 21:30,US,新宅开工指数,Dec,550000,529000,555000,545000,90.1515,NHSPSTOT Index
2011/2/16 21:30,US,新宅开工指数,Jan,539000,596000,529000,539000,90.1515,NHSPSTOT Index
2011/3/16 20:30,US,新宅开工指数,Feb,566000,479000,596000,630000,90.1515,NHSPSTOT Index
2011/4/19 20:30,US,新宅开工指数,Mar,520000,549000,479000,517000,90.1515,NHSPSTOT Index
2011/5/17 20:30,US,新宅开工指数,Apr,569000,523000,549000,600000,90.1515,NHSPSTOT Index
2011/6/16 20:30,US,新宅开工指数,May,545000,560000,523000,554000,90.1515,NHSPSTOT Index
2011/7/19 20:30,US,新宅开工指数,Jun,575000,629000,560000,561000,90.1515,NHSPSTOT Index
2011/8/16 20:30,US,新宅开工指数,Jul,600000,604000,629000,608000,90.1515,NHSPSTOT Index
2011/9/20 20:30,US,新宅开工指数,Aug,590000,571000,604000,623000,90.1515,NHSPSTOT Index
2011/10/19 20:30,US,新宅开工指数,Sep,590000,658000,571000,585000,90.1515,NHSPSTOT Index
2011/11/17 21:30,US,新宅开工指数,Oct,610000,628000,658000,650000,90.1515,NHSPSTOT Index
2011/12/20 21:30,US,新宅开工指数,Nov,635000,685000,628000,610000,90.1515,NHSPSTOT Index
2012/1/19 21:30,US,新宅开工指数,Dec,680000,657000,685000,711000,90.1515,NHSPSTOT Index
2012/2/16 21:30,US,新宅开工指数,Jan,675000,699000,657000,694000,90.1515,NHSPSTOT Index
2012/3/20 20:30,US,新宅开工指数,Feb,700000,698000,699000,723000,90.1515,NHSPSTOT Index
2012/4/17 20:30,US,新宅开工指数,Mar,705000,654000,698000,704000,90.1515,NHSPSTOT Index
2012/5/16 20:30,US,新宅开工指数,Apr,685000,717000,654000,695000,90.1515,NHSPSTOT Index
2012/6/19 20:30,US,新宅开工指数,May,722000,708000,717000,753000,90.1515,NHSPSTOT Index
2012/7/18 20:30,US,新宅开工指数,Jun,745000,760000,708000,708000,90.1515,NHSPSTOT Index
2012/8/16 20:30,US,新宅开工指数,Jul,756000,746000,760000,757000,90.1515,NHSPSTOT Index
2012/9/19 20:30,US,新宅开工指数,Aug,767000,750000,746000,740000,90.1515,NHSPSTOT Index
2012/10/17 20:30,US,新宅开工指数,Sep,770000,872000,750000,754000,90.1515,NHSPSTOT Index
2012/11/20 21:30,US,新宅开工指数,Oct,840000,894000,872000,847000,90.1515,NHSPSTOT Index
2012/12/19 21:30,US,新宅开工指数,Nov,872000,861000,894000,915000,90.1515,NHSPSTOT Index
2013/1/17 21:30,US,新宅开工指数,Dec,890000,954000,861000,833000,90.1515,NHSPSTOT Index
2013/2/20 21:30,US,新宅开工指数,Jan,920000,890000,954000,976000,90.1515,NHSPSTOT Index
2013/3/19 20:30,US,新宅开工指数,Feb,915000,917000,890000,888000,90.1515,NHSPSTOT Index
2013/4/16 20:30,US,新宅开工指数,Mar,930000,1.04E+06,917000,970000,90.1515,NHSPSTOT Index
2013/5/16 20:30,US,新宅开工指数,Apr,970000,853000,1.04E+06,999000,90.1515,NHSPSTOT Index
2013/6/18 20:30,US,新宅开工指数,May,950000,914000,853000,826000,90.1515,NHSPSTOT Index
2013/7/17 20:30,US,新宅开工指数,Jun,960000,836000,914000,920000,90.1515,NHSPSTOT Index
2013/8/16 20:30,US,新宅开工指数,Jul,900000,896000,836000,852000,90.1515,NHSPSTOT Index
2013/9/18 20:30,US,新宅开工指数,Aug,917000,891000,896000,891000,90.1515,NHSPSTOT Index
2013/12/18 21:30,US,新宅开工指数,Sep,910000,873000,891000,898000,90.1515,NHSPSTOT Index
2013/12/18 21:30,US,新宅开工指数,Oct,920000,889000,--,860000,90.1515,NHSPSTOT Index
2013/12/18 21:30,US,新宅开工指数,Nov,955000,1.09E+06,--,921000,90.1515,NHSPSTOT Index
2014/1/17 21:30,US,新宅开工指数,Dec,985000,999000,1.09E+06,1.10E+06,90.1515,NHSPSTOT Index
2014/2/19 21:30,US,新宅开工指数,Jan,950000,880000,999000,1.01E+06,90.1515,NHSPSTOT Index
2014/3/18 20:30,US,新宅开工指数,Feb,910000,907000,880000,902000,90.1515,NHSPSTOT Index
2014/4/16 20:30,US,新宅开工指数,Mar,970000,946000,907000,948000,90.1515,NHSPSTOT Index
2014/5/16 20:30,US,新宅开工指数,Apr,980000,1.07E+06,946000,973000,90.1515,NHSPSTOT Index
2014/6/17 20:30,US,新宅开工指数,May,1.03E+06,1.00E+06,1.07E+06,1.04E+06,90.1515,NHSPSTOT Index
2014/7/17 20:30,US,新宅开工指数,Jun,1.02E+06,893000,1.00E+06,987000,90.1515,NHSPSTOT Index
2014/8/19 20:30,US,新宅开工指数,Jul,965000,1.09E+06,893000,928000,90.1515,NHSPSTOT Index
2014/9/18 20:30,US,新宅开工指数,Aug,1.04E+06,956000,1.09E+06,1.09E+06,90.1515,NHSPSTOT Index
2014/10/17 20:30,US,新宅开工指数,Sep,1.01E+06,1.02E+06,956000,984000,90.1515,NHSPSTOT Index
2014/11/19 21:30,US,新宅开工指数,Oct,1.03E+06,1.01E+06,1.02E+06,999000,90.1515,NHSPSTOT Index
2014/12/16 21:30,US,新宅开工指数,Nov,1.04E+06,1.03E+06,1.01E+06,1.09E+06,90.1515,NHSPSTOT Index
2015/1/21 21:30,US,新宅开工指数,Dec,1.04E+06,1.09E+06,1.03E+06,994000,90.1515,NHSPSTOT Index
2015/2/18 21:30,US,新宅开工指数,Jan,1.07E+06,1.07E+06,1.09E+06,1.08E+06,90.1515,NHSPSTOT Index
2015/3/17 20:30,US,新宅开工指数,Feb,1.04E+06,897000,1.07E+06,1.10E+06,90.1515,NHSPSTOT Index
2015/4/16 20:30,US,新宅开工指数,Mar,1.04E+06,926000,897000,893000,90.1515,NHSPSTOT Index
2015/5/19 20:30,US,新宅开工指数,Apr,1.02E+06,1.14E+06,926000,964000,90.1515,NHSPSTOT Index
2015/6/16 20:30,US,新宅开工指数,May,1.09E+06,1.04E+06,1.14E+06,1.19E+06,90.1515,NHSPSTOT Index
2015/7/17 20:30,US,新宅开工指数,Jun,1.11E+06,1.17E+06,1.04E+06,1.06E+06,90.1515,NHSPSTOT Index
2015/8/18 20:30,US,新宅开工指数,Jul,1.18E+06,1.21E+06,1.17E+06,1.21E+06,90.1515,NHSPSTOT Index
2015/9/17 20:30,US,新宅开工指数,Aug,1.16E+06,1.13E+06,1.21E+06,1.15E+06,90.1515,NHSPSTOT Index
2015/10/20 20:30,US,新宅开工指数,Sep,1.14E+06,1.21E+06,1.13E+06,1.13E+06,90.1515,NHSPSTOT Index
2015/11/18 21:30,US,新宅开工指数,Oct,1.16E+06,1.06E+06,1.21E+06,1.19E+06,90.1515,NHSPSTOT Index
2015/12/16 21:30,US,新宅开工指数,Nov,1.13E+06,1.17E+06,1.06E+06,1.07E+06,90.1515,NHSPSTOT Index
2016/1/20 21:30,US,新宅开工指数,Dec,1.20E+06,1.15E+06,1.17E+06,1.17E+06,90.1515,NHSPSTOT Index
2016/2/17 21:30,US,新宅开工指数,Jan,1.17E+06,1.10E+06,1.15E+06,1.16E+06,90.1515,NHSPSTOT Index
2016/3/16 20:30,US,新宅开工指数,Feb,1.15E+06,1.18E+06,1.10E+06,1.13E+06,90.1515,NHSPSTOT Index
2016/4/19 20:30,US,新宅开工指数,Mar,1.17E+06,1.09E+06,1.18E+06,1.21E+06,90.1515,NHSPSTOT Index
2016/5/17 20:30,US,新宅开工指数,Apr,1.13E+06,1.17E+06,1.09E+06,1.11E+06,90.1515,NHSPSTOT Index
2016/6/17 20:30,US,新宅开工指数,May,1.15E+06,1.16E+06,1.17E+06,1.16E+06,90.1515,NHSPSTOT Index
2016/7/19 20:30,US,新宅开工指数,Jun,1.17E+06,1.19E+06,1.16E+06,1.13E+06,90.1515,NHSPSTOT Index
2016/8/16 20:30,US,新宅开工指数,Jul,1.18E+06,1.21E+06,1.19E+06,1.20E+06,90.1515,NHSPSTOT Index
2016/9/20 20:30,US,新宅开工指数,Aug,1.19E+06,1.14E+06,1.21E+06,1.22E+06,90.1515,NHSPSTOT Index
2016/10/19 20:30,US,新宅开工指数,Sep,1.18E+06,1.05E+06,1.14E+06,1.16E+06,90.1515,NHSPSTOT Index
2016/11/17 21:30,US,新宅开工指数,Oct,1.16E+06,1.32E+06,1.05E+06,1.05E+06,90.1515,NHSPSTOT Index
2016/12/16 21:30,US,新宅开工指数,Nov,1.23E+06,1.09E+06,1.32E+06,1.32E+06,90.1515,NHSPSTOT Index
2017/1/19 21:30,US,新宅开工指数,Dec,1.19E+06,1.23E+06,1.09E+06,1.15E+06,90.1515,NHSPSTOT Index
2017/2/16 21:30,US,新宅开工指数,Jan,1.23E+06,1.25E+06,1.23E+06,1.28E+06,90.1515,NHSPSTOT Index
2017/3/16 20:30,US,新宅开工指数,Feb,1.26E+06,1.29E+06,1.25E+06,1.24E+06,90.1515,NHSPSTOT Index
2017/4/18 20:30,US,新宅开工指数,Mar,1.25E+06,1.22E+06,1.29E+06,1.30E+06,90.1515,NHSPSTOT Index
2017/5/16 20:30,US,新宅开工指数,Apr,--,--,1.22E+06,--,90.1515,NHSPSTOT Index
2017/6/16 20:30,US,新宅开工指数,May,--,--,--,--,90.1515,NHSPSTOT Index
2007/1/26 23:00,US,新建住宅销售,Dec,1.05E+06,1.12E+06,1.05E+06,1.00E+06,91.6667,NHSLTOT Index
2007/2/28 23:00,US,新建住宅销售,Jan,1.08E+06,937000,1.12E+06,998000,91.6667,NHSLTOT Index
2007/3/26 22:00,US,新建住宅销售,Feb,985000,848000,937000,891000,91.6667,NHSLTOT Index
2007/4/25 22:00,US,新建住宅销售,Mar,890000,858000,848000,828000,91.6667,NHSLTOT Index
2007/5/24 22:00,US,新建住宅销售,Apr,860000,981000,858000,833000,91.6667,NHSLTOT Index
2007/6/26 22:00,US,新建住宅销售,May,925000,915000,981000,887000,91.6667,NHSLTOT Index
2007/7/26 22:00,US,新建住宅销售,Jun,890000,834000,915000,842000,91.6667,NHSLTOT Index
2007/8/24 22:00,US,新建住宅销售,Jul,820000,870000,834000,793000,91.6667,NHSLTOT Index
2007/9/27 22:00,US,新建住宅销售,Aug,825000,795000,870000,778000,91.6667,NHSLTOT Index
2007/10/25 22:00,US,新建住宅销售,Sep,770000,770000,795000,699000,91.6667,NHSLTOT Index
2007/11/29 23:00,US,新建住宅销售,Oct,750000,728000,770000,686000,91.6667,NHSLTOT Index
2007/12/28 23:00,US,新建住宅销售,Nov,717000,647000,728000,727000,91.6667,NHSLTOT Index
2008/1/28 23:00,US,新建住宅销售,Dec,647000,604000,647000,641000,91.6667,NHSLTOT Index
2008/2/27 23:00,US,新建住宅销售,Jan,600000,588000,604000,619000,91.6667,NHSLTOT Index
2008/3/26 22:00,US,新建住宅销售,Feb,578000,590000,588000,627000,91.6667,NHSLTOT Index
2008/4/24 22:00,US,新建住宅销售,Mar,580000,526000,590000,593000,91.6667,NHSLTOT Index
2008/5/27 22:00,US,新建住宅销售,Apr,520000,526000,526000,535000,91.6667,NHSLTOT Index
2008/6/25 22:00,US,新建住宅销售,May,512000,512000,526000,536000,91.6667,NHSLTOT Index
2008/7/25 22:00,US,新建住宅销售,Jun,503000,530000,512000,504000,91.6667,NHSLTOT Index
2008/8/26 22:00,US,新建住宅销售,Jul,525000,515000,530000,487000,91.6667,NHSLTOT Index
2008/9/25 22:00,US,新建住宅销售,Aug,510000,460000,515000,477000,91.6667,NHSLTOT Index
2008/10/27 22:00,US,新建住宅销售,Sep,450000,464000,460000,435000,91.6667,NHSLTOT Index
2008/11/26 23:00,US,新建住宅销售,Oct,441000,433000,464000,433000,91.6667,NHSLTOT Index
2008/12/23 23:00,US,新建住宅销售,Nov,415000,407000,433000,393000,91.6667,NHSLTOT Index
2009/1/29 23:00,US,新建住宅销售,Dec,397000,331000,407000,389000,91.6667,NHSLTOT Index
2009/2/26 23:00,US,新建住宅销售,Jan,324000,309000,331000,--,91.6667,NHSLTOT Index
2009/3/25 22:00,US,新建住宅销售,Feb,300000,337000,309000,336000,91.6667,NHSLTOT Index
2009/4/24 22:00,US,新建住宅销售,Mar,337000,356000,337000,372000,91.6667,NHSLTOT Index
2009/5/28 22:00,US,新建住宅销售,Apr,360000,352000,356000,339000,91.6667,NHSLTOT Index
2009/6/24 22:00,US,新建住宅销售,May,360000,342000,352000,337000,91.6667,NHSLTOT Index
2009/7/27 22:00,US,新建住宅销售,Jun,352000,384000,342000,376000,91.6667,NHSLTOT Index
2009/8/26 22:00,US,新建住宅销售,Jul,390000,433000,384000,393000,91.6667,NHSLTOT Index
2009/9/25 22:00,US,新建住宅销售,Aug,440000,429000,433000,411000,91.6667,NHSLTOT Index
2009/10/28 22:00,US,新建住宅销售,Sep,440000,402000,429000,418000,91.6667,NHSLTOT Index
2009/11/25 23:00,US,新建住宅销售,Oct,404000,430000,402000,386000,91.6667,NHSLTOT Index
2009/12/23 23:00,US,新建住宅销售,Nov,438000,355000,430000,396000,91.6667,NHSLTOT Index
2010/1/27 23:00,US,新建住宅销售,Dec,366000,342000,355000,375000,91.6667,NHSLTOT Index
2010/2/24 23:00,US,新建住宅销售,Jan,354000,309000,342000,352000,91.6667,NHSLTOT Index
2010/3/24 22:00,US,新建住宅销售,Feb,315000,308000,309000,345000,91.6667,NHSLTOT Index
2010/4/23 22:00,US,新建住宅销售,Mar,325000,411000,308000,336000,91.6667,NHSLTOT Index
2010/5/26 22:00,US,新建住宅销售,Apr,425000,504000,411000,381000,91.6667,NHSLTOT Index
2010/6/23 22:00,US,新建住宅销售,May,410000,300000,504000,422000,91.6667,NHSLTOT Index
2010/7/26 22:00,US,新建住宅销售,Jun,310000,330000,300000,280000,91.6667,NHSLTOT Index
2010/8/25 22:00,US,新建住宅销售,Jul,330000,276000,330000,305000,91.6667,NHSLTOT Index
2010/9/24 22:00,US,新建住宅销售,Aug,295000,288000,276000,283000,91.6667,NHSLTOT Index
2010/10/27 22:00,US,新建住宅销售,Sep,300000,307000,288000,282000,91.6667,NHSLTOT Index
2010/11/24 23:00,US,新建住宅销售,Oct,312000,283000,307000,317000,91.6667,NHSLTOT Index
2010/12/23 23:00,US,新建住宅销售,Nov,300000,290000,283000,291000,91.6667,NHSLTOT Index
2011/1/26 23:00,US,新建住宅销售,Dec,300000,329000,290000,287000,91.6667,NHSLTOT Index
2011/2/24 23:00,US,新建住宅销售,Jan,305000,284000,329000,326000,91.6667,NHSLTOT Index
2011/3/23 22:00,US,新建住宅销售,Feb,290000,250000,284000,307000,91.6667,NHSLTOT Index
2011/4/25 22:00,US,新建住宅销售,Mar,280000,300000,250000,270000,91.6667,NHSLTOT Index
2011/5/24 22:00,US,新建住宅销售,Apr,300000,323000,300000,300000,91.6667,NHSLTOT Index
2011/6/23 22:00,US,新建住宅销售,May,310000,319000,323000,310000,91.6667,NHSLTOT Index
2011/7/26 22:00,US,新建住宅销售,Jun,320000,312000,319000,305000,91.6667,NHSLTOT Index
2011/8/23 22:00,US,新建住宅销售,Jul,310000,298000,312000,301000,91.6667,NHSLTOT Index
2011/9/26 22:00,US,新建住宅销售,Aug,293000,295000,298000,296000,91.6667,NHSLTOT Index
2011/10/26 22:00,US,新建住宅销售,Sep,300000,313000,295000,299000,91.6667,NHSLTOT Index
2011/11/28 23:00,US,新建住宅销售,Oct,315000,307000,313000,304000,91.6667,NHSLTOT Index
2011/12/23 23:00,US,新建住宅销售,Nov,315000,315000,307000,316000,91.6667,NHSLTOT Index
2012/1/26 23:00,US,新建住宅销售,Dec,321000,307000,315000,328000,91.6667,NHSLTOT Index
2012/2/24 23:00,US,新建住宅销售,Jan,315000,321000,307000,341000,91.6667,NHSLTOT Index
2012/3/23 22:00,US,新建住宅销售,Feb,325000,313000,321000,335000,91.6667,NHSLTOT Index
2012/4/24 22:00,US,新建住宅销售,Mar,319000,328000,313000,366000,91.6667,NHSLTOT Index
2012/5/23 22:00,US,新建住宅销售,Apr,335000,343000,328000,354000,91.6667,NHSLTOT Index
2012/6/25 22:00,US,新建住宅销售,May,347000,369000,343000,354000,91.6667,NHSLTOT Index
2012/7/25 22:00,US,新建住宅销售,Jun,372000,350000,369000,370000,91.6667,NHSLTOT Index
2012/8/23 22:00,US,新建住宅销售,Jul,365000,372000,350000,360000,91.6667,NHSLTOT Index
2012/9/26 22:00,US,新建住宅销售,Aug,380000,373000,372000,369000,91.6667,NHSLTOT Index
2012/10/24 22:00,US,新建住宅销售,Sep,385000,389000,373000,375000,91.6667,NHSLTOT Index
2012/11/28 23:00,US,新建住宅销售,Oct,390000,368000,389000,385000,91.6667,NHSLTOT Index
2012/12/27 23:00,US,新建住宅销售,Nov,380000,377000,368000,358000,91.6667,NHSLTOT Index
2013/1/25 23:00,US,新建住宅销售,Dec,385000,369000,377000,392000,91.6667,NHSLTOT Index
2013/2/26 23:00,US,新建住宅销售,Jan,380000,437000,369000,399000,91.6667,NHSLTOT Index
2013/3/26 22:00,US,新建住宅销售,Feb,420000,411000,437000,442000,91.6667,NHSLTOT Index
2013/4/23 22:00,US,新建住宅销售,Mar,416000,417000,411000,439000,91.6667,NHSLTOT Index
2013/5/23 22:00,US,新建住宅销售,Apr,425000,454000,417000,449000,91.6667,NHSLTOT Index
2013/6/25 22:00,US,新建住宅销售,May,460000,476000,454000,451000,91.6667,NHSLTOT Index
2013/7/24 22:00,US,新建住宅销售,Jun,484000,497000,476000,430000,91.6667,NHSLTOT Index
2013/8/23 22:00,US,新建住宅销售,Jul,487000,394000,497000,463000,91.6667,NHSLTOT Index
2013/9/25 22:00,US,新建住宅销售,Aug,420000,421000,394000,376000,91.6667,NHSLTOT Index
2013/12/4 23:00,US,新建住宅销售,Sep,425000,354000,421000,380000,91.6667,NHSLTOT Index
2013/12/4 23:00,US,新建住宅销售,Oct,429000,444000,--,399000,91.6667,NHSLTOT Index
2013/12/24 23:00,US,新建住宅销售,Nov,440000,464000,444000,444000,91.6667,NHSLTOT Index
2014/1/27 23:00,US,新建住宅销售,Dec,455000,414000,464000,446000,91.6667,NHSLTOT Index
2014/2/26 23:00,US,新建住宅销售,Jan,400000,468000,414000,441000,91.6667,NHSLTOT Index
2014/3/25 22:00,US,新建住宅销售,Feb,445000,440000,468000,447000,91.6667,NHSLTOT Index
2014/4/23 22:00,US,新建住宅销售,Mar,450000,384000,440000,423000,91.6667,NHSLTOT Index
2014/5/23 22:00,US,新建住宅销售,Apr,425000,433000,384000,410000,91.6667,NHSLTOT Index
2014/6/24 22:00,US,新建住宅销售,May,439000,504000,433000,401000,91.6667,NHSLTOT Index
2014/7/24 22:00,US,新建住宅销售,Jun,475000,406000,504000,452000,91.6667,NHSLTOT Index
2014/8/25 22:00,US,新建住宅销售,Jul,430000,412000,406000,416000,91.6667,NHSLTOT Index
2014/9/24 22:00,US,新建住宅销售,Aug,430000,504000,412000,402000,91.6667,NHSLTOT Index
2014/10/24 22:00,US,新建住宅销售,Sep,470000,467000,504000,449000,91.6667,NHSLTOT Index
2014/11/26 23:00,US,新建住宅销售,Oct,471000,458000,467000,466000,91.6667,NHSLTOT Index
2014/12/23 23:00,US,新建住宅销售,Nov,460000,438000,458000,474000,91.6667,NHSLTOT Index
2015/1/27 23:00,US,新建住宅销售,Dec,450000,481000,438000,446000,91.6667,NHSLTOT Index
2015/2/25 23:00,US,新建住宅销售,Jan,470000,481000,481000,492000,91.6667,NHSLTOT Index
2015/3/24 22:00,US,新建住宅销售,Feb,464000,539000,481000,524000,91.6667,NHSLTOT Index
2015/4/23 22:00,US,新建住宅销售,Mar,515000,481000,539000,549000,91.6667,NHSLTOT Index
2015/5/26 22:00,US,新建住宅销售,Apr,508000,517000,481000,490000,91.6667,NHSLTOT Index
2015/6/23 22:00,US,新建住宅销售,May,523000,546000,517000,500000,91.6667,NHSLTOT Index
2015/7/24 22:00,US,新建住宅销售,Jun,548000,482000,546000,507000,91.6667,NHSLTOT Index
2015/8/25 22:00,US,新建住宅销售,Jul,510000,507000,482000,472000,91.6667,NHSLTOT Index
2015/9/24 22:00,US,新建住宅销售,Aug,515000,552000,507000,498000,91.6667,NHSLTOT Index
